code|name|vocabulary
R05FA01|opium derivatives and mucolytics|ATC
R05FA02|opium derivatives and expectorants|ATC
R05FB01|cough suppressants and mucolytics|ATC
R05FB02|cough suppressants and expectorants|ATC
R06AA01|bromazine|ATC
R06AA02|diphenhydramine; oral, parenteral, rectal|ATC
R06AA04|clemastine; oral, parenteral|ATC
R06AA06|chlorphenoxamine; oral, parenteral|ATC
R06AA07|diphenylpyraline; oral|ATC
R06AA08|carbinoxamine; oral|ATC
R06AA09|doxylamine; oral|ATC
R06AA10|trimethobenzamide|ATC
R06AA11|dimenhydrinate; oral, rectal|ATC
R06AA52|diphenhydramine, combinations|ATC
R06AA54|clemastine, combinations|ATC
R06AA56|chlorphenoxamine, combinations|ATC
R06AA57|diphenylpyraline, combinations|ATC
R06AA59|doxylamine, combinations|ATC
R06AA61|dimenhydrinate, combinations|ATC
R06AB01|brompheniramine; oral|ATC
R06AB02|dexchlorpheniramine; oral, parenteral|ATC
R06AB03|dimetindene; oral|ATC
R06AB04|chlorphenamine; oral, parenteral|ATC
R06AB05|pheniramine; oral|ATC
R06AB06|dexbrompheniramine|ATC
R06AB07|talastine|ATC
R06AB51|brompheniramine, combinations|ATC
R06AB52|dexchlorpheniramine, combinations|ATC
R06AB54|chlorphenamine, combinations|ATC
R06AB56|dexbrompheniramine, combinations|ATC
R06AC01|mepyramine; oral, parenteral|ATC
R06AC02|histapyrrodine; oral|ATC
R06AC03|chloropyramine; oral, parenteral|ATC
R06AC04|tripelennamine; oral|ATC
R06AC05|methapyrilene|ATC
R06AC06|thonzylamine|ATC
R06AC52|histapyrrodine, combinations|ATC
R06AC53|chloropyramine, combinations|ATC
R06AD01|alimemazine; oral, parenteral|ATC
R06AD02|promethazine; oral, parenteral, rectal|ATC
R06AD03|thiethylperazine; oral, parenteral, rectal|ATC
R06AD04|methdilazine; oral|ATC
R06AD05|hydroxyethylpromethazine; oral|ATC
R06AD06|thiazinam; oral, rectal|ATC
R06AD07|mequitazine; oral|ATC
R06AD08|oxomemazine; oral|ATC
R06AD09|isothipendyl|ATC
R06AD52|promethazine, combinations|ATC
R06AD55|hydroxyethylpromethazine, combinations|ATC
R06AE01|buclizine; oral|ATC
R06AE03|cyclizine; oral, parenteral, rectal|ATC
R06AE04|chlorcyclizine; oral|ATC
R06AE05|meclozine; oral, rectal|ATC
R06AE06|oxatomide; oral|ATC
R06AE07|cetirizine; oral|ATC
R06AE09|levocetirizine; oral|ATC
R06AE51|buclizine, combinations|ATC
R06AE53|cyclizine, combinations|ATC
R06AE55|meclozine, combinations|ATC
R06AX01|bamipine; oral|ATC
R06AX02|cyproheptadine; oral|ATC
R06AX03|thenalidine|ATC
R06AX04|phenindamine|ATC
R06AX05|antazoline; oral, parenteral|ATC
R06AX07|triprolidine; oral|ATC
R06AX08|pyrrobutamine|ATC
R06AX09|azatadine; oral|ATC
R06AX11|astemizole; oral|ATC
R06AX12|terfenadine; oral|ATC
R06AX13|loratadine; oral|ATC
R06AX15|mebhydrolin; oral|ATC
R06AX16|deptropine; oral|ATC
R06AX17|ketotifen; oral|ATC
R06AX18|acrivastine; oral|ATC
R06AX19|azelastine; oral|ATC
R06AX21|tritoqualine|ATC
R06AX22|ebastine; oral|ATC
R06AX23|pimethixene|ATC
R06AX24|epinastine|ATC
R06AX25|mizolastine; oral|ATC
R06AX26|fexofenadine; oral|ATC
R06AX27|desloratadine; oral|ATC
R06AX28|rupatadine; oral|ATC
R06AX29|bilastine; oral|ATC
R06AX31|quifenadine|ATC
R06AX32|sequifenadine|ATC
R06AX53|thenalidine, combinations|ATC
R06AX58|pyrrobutamine, combinations|ATC
R07AA01|colfosceril palmitate; inhalant|ATC
R07AA02|natural phospholipids; instillation solution|ATC
R07AA30|lung surfactants - combinations|ATC
R07AB01|doxapram; parenteral|ATC
R07AB02|nikethamide; oral, parenteral|ATC
R07AB03|pentetrazol; oral|ATC
R07AB04|etamivan|ATC
R07AB05|bemegride|ATC
R07AB06|prethcamide; oral, parenteral|ATC
R07AB07|almitrine; oral|ATC
R07AB08|dimefline|ATC
R07AB09|mepixanox|ATC
R07AB52|nikethamide, combinations|ATC
R07AB53|pentetrazol, combinations|ATC
R07AX01|nitric oxide|ATC
R07AX02|ivacaftor; oral|ATC
R07AX30|ivacaftor and lumacaftor|ATC
R07AX31|ivacaftor and tezacaftor|ATC
R07AX32|ivacaftor, tezacaftor and elexacaftor|ATC
R07AX33|deutivacaftor, tezacaftor and vanzacaftor|ATC
S01AA01|chloramphenicol|ATC
S01AA02|chlortetracycline|ATC
S01AA03|neomycin|ATC
S01AA04|oxytetracycline|ATC
S01AA05|tyrothricin|ATC
S01AA07|framycetin|ATC
S01AA09|tetracycline|ATC
S01AA10|natamycin|ATC
S01AA11|gentamicin|ATC
S01AA12|tobramycin|ATC
S01AA13|fusidic acid|ATC
S01AA14|benzylpenicillin|ATC
S01AA15|dihydrostreptomycin|ATC
S01AA16|rifamycin|ATC
S01AA17|erythromycin|ATC
S01AA18|polymyxin B|ATC
S01AA19|ampicillin|ATC
S01AA20|antibiotics in combination with other drugs|ATC
S01AA21|amikacin|ATC
S01AA22|micronomicin|ATC
S01AA23|netilmicin|ATC
S01AA24|kanamycin|ATC
S01AA25|azidamfenicol|ATC
S01AA26|azithromycin|ATC
S01AA27|cefuroxime|ATC
S01AA28|vancomycin|ATC
S01AA29|dibekacin|ATC
S01AA30|combinations of different antibiotics|ATC
S01AA31|cefmenoxime|ATC
S01AA32|bacitracin|ATC
S01AB01|sulfamethizole|ATC
S01AB02|sulfafurazole|ATC
S01AB03|sulfadicramide|ATC
S01AB04|sulfacetamide|ATC
S01AB05|sulfafenazol|ATC
S01AD01|idoxuridine|ATC
S01AD02|trifluridine|ATC
S01AD03|aciclovir|ATC
S01AD05|interferon|ATC
S01AD06|vidarabine|ATC
S01AD07|famciclovir|ATC
S01AD08|fomivirsen|ATC
S01AD09|ganciclovir|ATC
S01AE01|ofloxacin|ATC
S01AE02|norfloxacin|ATC
S01AE03|ciprofloxacin|ATC
S01AE04|lomefloxacin|ATC
S01AE05|levofloxacin|ATC
S01AE06|gatifloxacin|ATC
S01AE07|moxifloxacin|ATC
S01AE08|besifloxacin|ATC
S01AE09|tosufloxacin|ATC
S01AX01|mercury compounds|ATC
S01AX02|silver compounds|ATC
S01AX03|zinc compounds|ATC
S01AX04|nitrofural|ATC
S01AX05|bibrocathol|ATC
S01AX06|resorcinol|ATC
S01AX07|sodium borate|ATC
S01AX08|hexamidine|ATC
S01AX09|chlorhexidine|ATC
S01AX10|sodium propionate|ATC
S01AX11|[U] ofloxacin|ATC
S01AX12|[U] norfloxacin|ATC
S01AX13|[U] ciprofloxacin|ATC
S01AX14|dibrompropamidine|ATC
S01AX15|propamidine|ATC
S01AX16|picloxydine|ATC
S01AX17|[U] lomefloxacin|ATC
S01AX18|povidone-iodine|ATC
S01AX19|[U] levofloxacin|ATC
S01AX21|[U] gatifloxacin|ATC
S01AX22|[U] moxifloxacin|ATC
S01AX23|[U] besifloxacin|ATC
S01AX24|polihexanide|ATC
S01AX25|lotilaner|ATC
S01AX26|cethexonium|ATC
S01BA01|dexamethasone|ATC
S01BA02|hydrocortisone|ATC
S01BA03|cortisone|ATC
S01BA04|prednisolone|ATC
S01BA05|triamcinolone|ATC
S01BA06|betamethasone|ATC
S01BA07|fluorometholone|ATC
S01BA08|medrysone|ATC
S01BA09|clobetasone|ATC
S01BA10|alclometasone|ATC
S01BA11|desonide|ATC
S01BA12|formocortal|ATC
S01BA13|rimexolone|ATC
S01BA14|loteprednol|ATC
S01BA15|fluocinolone acetonide|ATC
S01BA16|difluprednate|ATC
S01BA17|clobetasol|ATC
S01BB01|hydrocortisone and mydriatics|ATC
S01BB02|prednisolone and mydriatics|ATC
S01BB03|fluorometholone and mydriatics|ATC
S01BB04|betamethasone and mydriatics|ATC
S01BC01|indometacin|ATC
S01BC02|oxyphenbutazone|ATC
S01BC03|diclofenac|ATC
S01BC04|flurbiprofen|ATC
S01BC05|ketorolac|ATC
S01BC06|piroxicam|ATC
S01BC07|bendazac|ATC
S01BC08|salicylic acid|ATC
S01BC09|pranoprofen|ATC
S01BC10|nepafenac|ATC
S01BC11|bromfenac|ATC
S01CA01|dexamethasone and antiinfectives|ATC
S01CA02|prednisolone and antiinfectives|ATC
S01CA03|hydrocortisone and antiinfectives|ATC
S01CA04|fluocortolone and antiinfectives|ATC
S01CA05|betamethasone and antiinfectives|ATC
S01CA06|fludrocortisone and antiinfectives|ATC
S01CA07|fluorometholone and antiinfectives|ATC
S01CA08|methylprednisolone and antiinfectives|ATC
S01CA09|chloroprednisone and antiinfectives|ATC
S01CA10|fluocinolone acetonide and antiinfectives|ATC
S01CA11|clobetasone and antiinfectives|ATC
S01CA12|loteprednol and antiinfectives|ATC
S01CB01|dexamethasone|ATC
S01CB02|prednisolone|ATC
S01CB03|hydrocortisone|ATC
S01CB04|betamethasone|ATC
S01CB05|fluorometholone|ATC
S01CC01|diclofenac and antiinfectives|ATC
S01CC02|indometacin and antiinfectives|ATC
S01EA01|epinephrine|ATC
S01EA02|dipivefrine|ATC
S01EA03|apraclonidine|ATC
S01EA04|clonidine|ATC
S01EA05|brimonidine|ATC
S01EA51|epinephrine, combinations|ATC
S01EA55|brimonidine and ripasudil|ATC
S01EB01|pilocarpine; lamella, ointment|ATC
S01EB02|carbachol|ATC
S01EB03|ecothiopate|ATC
S01EB04|demecarium|ATC
S01EB05|physostigmine|ATC
S01EB06|neostigmine; ointment|ATC
S01EB07|fluostigmine|ATC
S01EB08|aceclidine|ATC
S01EB09|acetylcholine|ATC
S01EB10|paraoxon|ATC
S01EB51|pilocarpine, combinations|ATC
S01EB58|aceclidine, combinations|ATC
S01EC01|acetazolamide; oral, parenteral|ATC
S01EC02|diclofenamide; oral|ATC
S01EC03|dorzolamide|ATC
S01EC04|brinzolamide|ATC
S01EC05|methazolamide; oral|ATC
S01EC54|brinzolamide, combinations|ATC
S01ED01|timolol|ATC
S01ED02|betaxolol|ATC
S01ED03|levobunolol|ATC
S01ED04|metipranolol|ATC
S01ED05|carteolol|ATC
S01ED06|befunolol|ATC
S01ED51|timolol, combinations|ATC
S01ED52|betaxolol, combinations|ATC
S01ED54|metipranolol, combinations|ATC
S01ED55|carteolol, combinations|ATC
S01EE01|latanoprost|ATC
S01EE02|unoprostone|ATC
S01EE03|bimatoprost|ATC
S01EE04|travoprost|ATC
S01EE05|tafluprost|ATC
S01EE06|latanoprostene bunod|ATC
S01EE51|latanoprost and netarsudil|ATC
S01EE52|latanoprost and dorzolamide|ATC
S01EX01|guanethidine|ATC
S01EX02|dapiprazole|ATC
S01EX05|netarsudil|ATC
S01EX06|omidenepag|ATC
S01EX07|ripasudil|ATC
S01FA01|atropine|ATC
S01FA02|scopolamine|ATC
S01FA03|methylscopolamine|ATC
S01FA04|cyclopentolate|ATC
S01FA05|homatropine|ATC
S01FA06|tropicamide|ATC
S01FA54|cyclopentolate, combinations|ATC
S01FA56|tropicamide, combinations|ATC
S01FB01|phenylephrine|ATC
S01FB02|ephedrine|ATC
S01FB03|ibopamine|ATC
S01FB51|phenylephrine and ketorolac|ATC
S01GA01|naphazoline|ATC
S01GA02|tetryzoline|ATC
S01GA03|xylometazoline|ATC
S01GA04|oxymetazoline|ATC
S01GA05|phenylephrine|ATC
S01GA06|oxedrine|ATC
S01GA07|brimonidine|ATC
S01GA51|naphazoline, combinations|ATC
S01GA52|tetryzoline, combinations|ATC
S01GA53|xylometazoline, combinations|ATC
S01GA55|phenylephrine, combinations|ATC
S01GA56|oxedrine, combinations|ATC
S01GX01|cromoglicic acid|ATC
S01GX02|levocabastine|ATC
S01GX03|spaglumic acid|ATC
S01GX04|nedocromil|ATC
S01GX05|lodoxamide|ATC
S01GX06|emedastine|ATC
S01GX07|azelastine|ATC
S01GX08|ketotifen|ATC
S01GX09|olopatadine|ATC
S01GX10|epinastine|ATC
S01GX11|alcaftadine|ATC
S01GX12|cetirizine|ATC
S01GX13|bilastine|ATC
S01GX51|cromoglicic acid, combinations|ATC
S01HA01|cocaine|ATC
S01HA02|oxybuprocaine|ATC
S01HA03|tetracaine|ATC
S01HA04|proxymetacaine|ATC
S01HA05|procaine|ATC
S01HA06|cinchocaine|ATC
S01HA07|lidocaine|ATC
S01HA08|chloroprocaine|ATC
S01HA30|local anesthetics - combinations|ATC
S01JA01|fluorescein|ATC
S01JA02|rose bengal sodium|ATC
S01JA51|fluorescein, combinations|ATC
S01KA01|hyaluronic acid|ATC
S01KA02|hypromellose|ATC
S01KA51|hyaluronic acid, combinations|ATC
S01KX01|chymotrypsin|ATC
S01KX02|trypan blue|ATC
S01LA01|verteporfin|ATC
S01LA02|anecortave|ATC
S01LA03|pegaptanib|ATC
S01LA04|ranibizumab|ATC
S01LA05|aflibercept|ATC
S01LA06|brolucizumab|ATC
S01LA07|abicipar pegol|ATC
S01LA08|bevacizumab|ATC
S01LA09|faricimab|ATC
S01XA01|guaiazulen|ATC
S01XA02|retinol|ATC
S01XA03|sodium chloride, hypertonic|ATC
S01XA04|potassium iodide|ATC
S01XA05|sodium edetate|ATC
S01XA06|ethylmorphine|ATC
S01XA07|alum|ATC
S01XA08|acetylcysteine|ATC
S01XA09|iodoheparinate|ATC
S01XA10|inosine|ATC
S01XA11|nandrolone|ATC
S01XA12|dexpanthenol|ATC
S01XA13|alteplase|ATC
S01XA14|heparin|ATC
S01XA15|ascorbic acid|ATC
S01XA16|[U] anecortave|ATC
S01XA17|[U] pegaptanib|ATC
S01XA18|ciclosporin|ATC
S01XA19|limbal stem cells, autologous|ATC
S01XA20|artificial tears and other indifferent preparations|ATC
S01XA21|mercaptamine|ATC
S01XA22|ocriplasmin|ATC
S01XA23|sirolimus|ATC
S01XA24|cenegermin|ATC
S01XA25|lifitegrast|ATC
S01XA26|riboflavin|ATC
S01XA27|voretigene neparvovec|ATC
S01XA28|varenicline|ATC
S01XA29|sepofarsen|ATC
S01XA31|pegcetacoplan|ATC
S01XA32|avacincaptad pegol|ATC
S01XA33|diquafosol|ATC
S02AA01|chloramphenicol|ATC
S02AA02|nitrofural|ATC
S02AA03|boric acid|ATC
S02AA04|aluminium acetotartrate|ATC
S02AA05|clioquinol|ATC
S02AA06|hydrogen peroxide|ATC
S02AA07|neomycin|ATC
S02AA08|tetracycline|ATC
S02AA09|chlorhexidine|ATC
S02AA10|acetic acid|ATC
S02AA11|polymyxin B|ATC
S02AA12|rifamycin|ATC
S02AA13|miconazole|ATC
S02AA14|gentamicin|ATC
S02AA15|ciprofloxacin|ATC
S02AA16|ofloxacin|ATC
S02AA17|fosfomycin|ATC
S02AA18|cefmenoxime|ATC
S02AA30|antiinfectives, combinations|ATC
S02BA01|hydrocortisone|ATC
S02BA03|prednisolone|ATC
S02BA06|dexamethasone|ATC
S02BA07|betamethasone|ATC
S02BA08|fluocinolone acetonide|ATC
S02CA01|prednisolone and antiinfectives|ATC
S02CA02|flumetasone and antiinfectives|ATC
S02CA03|hydrocortisone and antiinfectives|ATC
S02CA04|triamcinolone and antiinfectives|ATC
S02CA05|fluocinolone acetonide and antiinfectives|ATC
S02CA06|dexamethasone and antiinfectives|ATC
S02CA07|fludrocortisone and antiinfectives|ATC
S02DA01|lidocaine|ATC
S02DA02|cocaine|ATC
S02DA03|phenazone|ATC
S02DA04|cinchocaine|ATC
S02DA30|analgesics and anesthetics - combinations|ATC
S03AA01|neomycin|ATC
S03AA02|tetracycline|ATC
S03AA03|polymyxin B|ATC
S03AA04|chlorhexidine|ATC
S03AA05|hexamidine|ATC
S03AA06|gentamicin|ATC
S03AA07|ciprofloxacin|ATC
S03AA08|chloramphenicol|ATC
S03AA30|antiinfectives, combinations|ATC
S03BA01|dexamethasone|ATC
S03BA02|prednisolone|ATC
S03BA03|betamethasone|ATC
S03CA01|dexamethasone and antiinfectives|ATC
S03CA02|prednisolone and antiinfectives|ATC
S03CA04|hydrocortisone and antiinfectives|ATC
S03CA05|fludrocortisone and antiinfectives|ATC
S03CA06|betamethasone and antiinfectives|ATC
S03CA07|methylprednisolone and antiinfectives|ATC
V01AA01|feather|ATC
V01AA02|grass pollen|ATC
V01AA03|house dust mites|ATC
V01AA04|mould fungus and yeast fungus|ATC
V01AA05|tree pollen|ATC
V01AA07|insects|ATC
V01AA08|food|ATC
V01AA09|textiles|ATC
V01AA10|flowers|ATC
V01AA11|animals|ATC
V01AA20|allergen extracts - various|ATC
V03AB01|ipecacuanha|ATC
V03AB02|nalorphine|ATC
V03AB03|edetates|ATC
V03AB04|pralidoxime|ATC
V03AB05|prednisolone and promethazine|ATC
V03AB06|thiosulfate|ATC
V03AB08|sodium nitrite|ATC
V03AB09|dimercaprol|ATC
V03AB13|obidoxime|ATC
V03AB14|protamine|ATC
V03AB15|naloxone|ATC
V03AB16|ethanol|ATC
V03AB17|methylthioninium chloride|ATC
V03AB18|potassium permanganate|ATC
V03AB19|physostigmine|ATC
V03AB20|copper sulfate|ATC
V03AB21|potassium iodide|ATC
V03AB22|amyl nitrite|ATC
V03AB23|acetylcysteine|ATC
V03AB24|digitalis antitoxin|ATC
V03AB25|flumazenil|ATC
V03AB26|methionine|ATC
V03AB27|4-dimethylaminophenol|ATC
V03AB29|cholinesterase|ATC
V03AB31|prussian blue|ATC
V03AB32|glutathione|ATC
V03AB33|hydroxocobalamin|ATC
V03AB34|fomepizole|ATC
V03AB35|sugammadex|ATC
V03AB36|phentolamine|ATC
V03AB37|idarucizumab|ATC
V03AB38|andexanet alfa|ATC
V03AB54|pralidoxime and atropine|ATC
V03AC01|deferoxamine|ATC
V03AC02|deferiprone|ATC
V03AC03|deferasirox|ATC
V03AE01|polystyrene sulfonate; oral|ATC
V03AE02|sevelamer; oral|ATC
V03AE03|lanthanum carbonate; oral|ATC
V03AE04|calcium acetate and magnesium carbonate|ATC
V03AE05|sucroferric oxyhydroxide; oral|ATC
V03AE06|colestilan|ATC
V03AE07|calcium acetate; oral|ATC
V03AE08|ferric citrate; oral|ATC
V03AE09|patiromer calcium; oral|ATC
V03AE10|sodium zirconium cyclosilicate; oral|ATC
V03AF01|mesna|ATC
V03AF02|dexrazoxane; parenteral|ATC
V03AF03|calcium folinate; oral, parenteral|ATC
V03AF04|calcium levofolinate; oral, parenteral|ATC
V03AF05|amifostine; parenteral|ATC
V03AF06|sodium folinate; parenteral|ATC
V03AF07|rasburicase; parenteral|ATC
V03AF08|palifermin; parenteral|ATC
V03AF09|glucarpidase|ATC
V03AF10|sodium levofolinate; parenteral|ATC
V03AF11|arginine and lysine|ATC
V03AF12|trilaciclib|ATC
V03AG01|sodium cellulose phosphate|ATC
V03AG05|sodium phosphate; oral|ATC
V03AH01|diazoxide|ATC
V03AN01|oxygen; inhalant|ATC
V03AN02|carbon dioxide; inhalant|ATC
V03AN03|helium; inhalant|ATC
V03AN04|nitrogen; inhalant|ATC
V03AN05|medical air; inhalant|ATC
V03AX01|[D]nalfurafine; oral|ATC
V03AX02|nalfurafine|ATC
V03AX03|cobicistat; oral|ATC
V03AX04|difelikefalin; parenteral|ATC
V03AZ01|ethanol|ATC
V04CA01|tolbutamide|ATC
V04CA02|glucose|ATC
V04CB01|vitamin A concentrates|ATC
V04CC01|sorbitol|ATC
V04CC02|magnesium sulfate|ATC
V04CC03|sincalide|ATC
V04CC04|ceruletide|ATC
V04CD01|metyrapone|ATC
V04CD03|sermorelin|ATC
V04CD04|corticorelin|ATC
V04CD05|somatorelin|ATC
V04CD06|macimorelin|ATC
V04CE01|galactose|ATC
V04CE02|sulfobromophthalein|ATC
V04CE03|methacetin (13C)|ATC
V04CF01|tuberculin|ATC
V04CF02|mycobacterium tuberculosis, recombinant antigens|ATC
V04CG01|cation exchange resins|ATC
V04CG02|betazole|ATC
V04CG03|histamine phosphate|ATC
V04CG04|pentagastrin|ATC
V04CG05|methylthioninium chloride|ATC
V04CG30|caffeine and sodium benzoate|ATC
V04CH01|inulin and other polyfructosans|ATC
V04CH02|indigo carmine|ATC
V04CH03|phenolsulfonphthalein|ATC
V04CH04|alsactide|ATC
V04CH05|relmapirazin|ATC
V04CH30|aminohippuric acid|ATC
V04CJ01|thyrotropin|ATC
V04CJ02|protirelin|ATC
V04CK01|secretin|ATC
V04CK02|pancreozymin (cholecystokinin)|ATC
V04CK03|bentiromide|ATC
V04CM01|gonadorelin|ATC
V04CX01|indocyanine green|ATC
V04CX02|folic acid|ATC
V04CX03|methacholine|ATC
V04CX04|mannitol|ATC
V04CX05|13C-urea|ATC
V04CX06|hexaminolevulinate|ATC
V04CX07|edrophonium|ATC
V04CX08|carbon monoxide|ATC
V04CX09|patent blue|ATC
V04CX10|pafolacianine|ATC
V04CX11|lithium chloride|ATC
V04CX12|xenon|ATC
V04CX13|pegulicianine|ATC
V06DC01|glucose|ATC
V06DC02|fructose|ATC
V08AA01|diatrizoic acid|ATC
V08AA02|metrizoic acid|ATC
V08AA03|iodamide|ATC
V08AA04|iotalamic acid|ATC
V08AA05|ioxitalamic acid|ATC
V08AA06|ioglicic acid|ATC
V08AA07|acetrizoic acid|ATC
V08AA08|iocarmic acid|ATC
V08AA09|methiodal|ATC
V08AA10|diodone|ATC
V08AB01|metrizamide|ATC
V08AB02|iohexol|ATC
V08AB03|ioxaglic acid|ATC
V08AB04|iopamidol|ATC
V08AB05|iopromide|ATC
V08AB06|iotrolan|ATC
V08AB07|ioversol|ATC
V08AB08|iopentol|ATC
V08AB09|iodixanol|ATC
V08AB10|iomeprol|ATC
V08AB11|iobitridol|ATC
V08AB12|ioxilan|ATC
V08AC01|iodoxamic acid|ATC
V08AC02|iotroxic acid|ATC
V08AC03|ioglycamic acid|ATC
V08AC04|adipiodone|ATC
V08AC05|iobenzamic acid|ATC
V08AC06|iopanoic acid|ATC
V08AC07|iocetamic acid|ATC
V08AC08|sodium iopodate|ATC
V08AC09|tyropanoic acid|ATC
V08AC10|calcium iopodate|ATC
V08AD01|ethyl esters of iodised fatty acids|ATC
V08AD02|iopydol|ATC
V08AD03|propyliodone|ATC
V08AD04|iofendylate|ATC
V08BA01|barium sulfate with suspending agents|ATC
V08BA02|barium sulfate without suspending agents|ATC
V08CA01|gadopentetic acid|ATC
V08CA02|gadoteric acid|ATC
V08CA03|gadodiamide|ATC
V08CA04|gadoteridol|ATC
V08CA05|mangafodipir|ATC
V08CA06|gadoversetamide|ATC
V08CA07|ferric ammonium citrate|ATC
V08CA08|gadobenic acid|ATC
V08CA09|gadobutrol|ATC
V08CA10|gadoxetic acid|ATC
V08CA11|gadofosveset|ATC
V08CA12|gadopiclenol|ATC
V08CA13|gadoquatrane|ATC
V08CB01|ferumoxsil|ATC
V08CB02|ferristene|ATC
V08CB03|iron oxide, nanoparticles|ATC
V08CX01|perflubron|ATC
V08DA01|perflutren, human albumin microspheres|ATC
V08DA02|microparticles of galactose|ATC
V08DA03|perflenapent|ATC
V08DA04|perflutren, phospholipid microspheres|ATC
V08DA05|sulfur hexafluoride, phospholipid microspheres|ATC
V08DA06|perflubutane, phospholipid microspheres|ATC
V09AA01|technetium (99mTc) exametazime|ATC
V09AA02|technetium (99mTc) bicisate|ATC
V09AB01|iodine iofetamine (123I)|ATC
V09AB02|iodine iolopride (123I)|ATC
V09AB03|iodine ioflupane (123I)|ATC
V09AX01|indium (111In) pentetic acid|ATC
V09AX02|[U] fludeoxyglucose|ATC
V09AX03|iodine (124I) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane|ATC
V09AX04|flutemetamol (18F)|ATC
V09AX05|florbetapir (18F)|ATC
V09AX06|florbetaben (18F)|ATC
V09AX07|flortaucipir (18F)|ATC
V09BA01|technetium (99mTc) oxidronic acid|ATC
V09BA02|technetium (99mTc) medronic acid|ATC
V09BA03|technetium (99mTc) pyrophosphate|ATC
V09BA04|technetium (99mTc) butedronic acid|ATC
V09CA01|technetium (99mTc) pentetic acid|ATC
V09CA02|technetium (99mTc) succimer|ATC
V09CA03|technetium (99mTc) mertiatide|ATC
V09CA04|technetium (99mTc) gluceptate|ATC
V09CA05|technetium (99mTc) gluconate|ATC
V09CA06|technetium (99mTc) ethylenedicysteine|ATC
V09CX01|sodium iodohippurate (123I)|ATC
V09CX02|sodium iodohippurate (131I)|ATC
V09CX03|sodium iothalamate (125I)|ATC
V09CX04|chromium (51Cr) edetate|ATC
V09DA01|technetium (99mTc) disofenin|ATC
V09DA02|technetium (99mTc) etifenin|ATC
V09DA03|technetium (99mTc) lidofenin|ATC
V09DA04|technetium (99mTc) mebrofenin|ATC
V09DA05|technetium (99mTc) galtifenin|ATC
V09DB01|technetium (99mTc) nanocolloid|ATC
V09DB02|technetium (99mTc) microcolloid|ATC
V09DB03|technetium (99mTc) millimicrospheres|ATC
V09DB04|technetium (99mTc) tin colloid|ATC
V09DB05|technetium (99mTc) sulfur colloid|ATC
V09DB06|technetium (99mTc) rheniumsulfide colloid|ATC
V09DB07|technetium (99mTc) phytate|ATC
V09DX01|selenium (75Se) tauroselcholic acid|ATC
V09EA01|technetium (99mTc) pentetic acid; inhalant|ATC
V09EA02|technetium (99mTc) technegas; inhalant|ATC
V09EA03|technetium (99mTc) nanocolloid; inhalant|ATC
V09EB01|technetium (99mTc) macrosalb; parenteral|ATC
V09EB02|technetium (99mTc) microspheres; parenteral|ATC
V09EX01|krypton (81mKr) gas|ATC
V09EX02|xenon (127Xe) gas|ATC
V09EX03|xenon (133Xe) gas|ATC
V09FX01|technetium (99mTc) pertechnetate|ATC
V09FX02|sodium iodide (123I)|ATC
V09FX03|sodium iodide (131I)|ATC
V09FX04|sodium iodide (124I)|ATC
V09GA01|technetium (99mTc) sestamibi|ATC
V09GA02|technetium (99mTc) tetrofosmin|ATC
V09GA03|technetium (99mTc) teboroxime|ATC
V09GA04|technetium (99mTc) human albumin|ATC
V09GA05|technetium (99mTc) furifosmin|ATC
V09GA06|technetium (99mTc) stannous agent labelled cells|ATC
V09GA07|technetium (99mTc) apcitide|ATC
V09GB01|fibrinogen (125I)|ATC
V09GB02|iodine (125I) human albumin|ATC
V09GX01|thallium (201Tl) chloride|ATC
V09GX02|indium (111In) imciromab|ATC
V09GX03|chromium (51Cr) chromate labelled cells|ATC
V09GX04|rubidium (82Rb) chloride|ATC
V09GX05|ammonia (13N)|ATC
V09GX06|flurpiridaz (18F)|ATC
V09HA01|technetium (99mTc) human immunoglobulin|ATC
V09HA02|technetium (99mTc) exametazime labelled cells|ATC
V09HA03|technetium (99mTc) antigranulocyte antibody|ATC
V09HA04|technetium (99mTc) sulesomab|ATC
V09HB01|indium (111In) oxinate labelled cells|ATC
V09HB02|indium (111In) tropolonate labelled cells|ATC
V09HX01|gallium (67Ga) citrate|ATC
V09IA01|technetium (99mTc) antiCarcinoEmbryonicAntigen antibody|ATC
V09IA02|technetium (99mTc) antimelanoma antibody|ATC
V09IA03|technetium (99mTc) pentavalent succimer|ATC
V09IA04|technetium (99mTc) votumumab|ATC
V09IA05|technetium (99mTc) depreotide|ATC
V09IA06|technetium (99mTc) arcitumomab|ATC
V09IA07|technetium (99mTc) hynic-octreotide|ATC
V09IA08|technetium (99mTc) etarfolatide|ATC
V09IA09|technetium (99mTc) tilmanocept|ATC
V09IA10|technetium (99mTc) trofolastat chloride|ATC
V09IB01|indium (111In) pentetreotide|ATC
V09IB02|indium (111In) satumomab pendetide|ATC
